"pais","iso3c","año","apertura_comercial","pbi_crec","ied_pct_pbi"
"Myanmar","MMR",2001,93.1105047748977,11.3439970699605,3.21565753506977
"Myanmar","MMR",1990,59.2733845378721,2.81693327328911,7.61843109398624
"Namibia","NAM",1990,93.7592455854003,2.04745993989432,1.0597882763136
"Namibia","NAM",2010,108.072477173606,6.03924947955858,2.51525326747705
"Namibia","NAM",2001,88.5841018380245,1.17794869467917,10.6634799262844
"Nauru","NRU",2010,100.254088338645,-0.159976911238559,1.41793409770446
"Nauru","NRU",2001,65.0919551771122,-6.76108886951006,1.57455746010621
"Nauru","NRU",1990,29.469676899683,-2.81674699951257,0.163746419296821
"Nepal","NPL",2010,45.9849057742707,4.81641464694573,0.548294665887946
"Nepal","NPL",1990,32.1887541579639,4.63503634698831,0.163746419296821
"Nepal","NPL",2001,55.7999210803706,4.79989214255407,0.347091875363344
"Netherlands","NLD",2001,119.47546387654,2.32357570819386,12.0218639579935
"Netherlands","NLD",1990,104.115680713624,4.18322279220835,3.348708621698
"Netherlands","NLD",2010,130.081707935343,1.31932032302214,6.47724170250418
"New Caledonia","NCL",2010,68.1684823937939,2.28267100119788,15.3677037012268
"New Caledonia","NCL",1990,53.1999346943577,3.6000012717432,0.145443904569924
"New Caledonia","NCL",2001,58.1843523272091,4.09791791943181,3.12460562783969
"New Zealand","NZL",1990,52.6081416580188,0.153140653942785,3.70317256544327
"New Zealand","NZL",2010,58.1047406012087,1.45863634911349,0.194915236759351
"New Zealand","NZL",2001,67.2338243520418,3.41099312247906,0.481362352602513
"Nicaragua","NIC",2010,100.364058423919,4.41009911716546,5.59335824334059
"Nicaragua","NIC",2001,57.9801315472268,2.96084349057273,2.80655753554232
"Nicaragua","NIC",1990,71.2908140830956,-0.0524997212688305,0.066372416684562
"Niger","NER",1990,35.6167735553299,-1.30847828481959,1.16188482395643
"Niger","NER",2010,51.9459863027627,8.57816674262253,10.146689915564
"Niger","NER",2001,33.0136670843015,7.26813490213235,0.922420853977935
"Nigeria","NGA",2001,111.771741244001,5.91768464920368,1.61861555824339
"Nigeria","NGA",1990,36.1067991307048,11.7768859342069,1.08795098954185
"Nigeria","NGA",2010,89.1576627248353,8.00565591628646,1.64207369186652
"North Macedonia","MKD",1990,58.687030075188,-5.45431239511254,0.584947649727906
"North Macedonia","MKD",2010,97.8810691156562,3.35875085773812,3.20438209801498
"North Macedonia","MKD",2001,71.4782105684389,-3.06725662451662,12.6581341812696
"Northern Mariana Islands","MNP",2010,92.6157697121402,1.3959390862944,0.603728082178911
"Northern Mariana Islands","MNP",2001,51.6990372012256,7.52822581815364,0.0193872740170872
"Northern Mariana Islands","MNP",1990,49.9944644220497,-6.34523512831163,0.574192375289952
"Norway","NOR",1990,71.3870970753246,1.93229130670601,0.836440149854176
"Norway","NOR",2010,68.2395193584281,0.787051861494078,5.01894398780264
"Norway","NOR",2001,73.1583039085777,2.06713043546189,1.83093887486593
"Oman","OMN",1990,61.2372503810231,-0.130425738129333,1.06881863300637
"Oman","OMN",2010,96.3865546218487,2.47199856582773,1.91196478591436
"Oman","OMN",2001,84.5270024947002,4.61316649389876,0.0234244152680339
"Pakistan","PAK",1990,35.034575900498,4.45858681510218,0.612997661913938
"Pakistan","PAK",2001,23.5772074298467,3.65135017083765,0.38910658649849
"Pakistan","PAK",2010,31.9890020462315,1.50171752152883,1.02791108080423
"Palau","PLW",2010,138.962918953332,-0.895895860102129,1.42699832851776
"Palau","PLW",2001,49.7205780648314,6.50043519039269,-0.897979661782275
"Palau","PLW",1990,58.687030075188,5.43650669451732,1.02351732691501
"Panama","PAN",1990,121.793552873367,8.09899300707535,2.10601018003356
"Panama","PAN",2010,145.44871880643,6.07339353106087,8.43207038785787
"Panama","PAN",2001,135.584351118395,0.949908149985234,4.9522944609476
"Papua New Guinea","PNG",2001,117.580367053663,-0.121288605564772,2.05072450909515
"Papua New Guinea","PNG",1990,89.5715493140888,-3.01216922181256,4.8269122747966
"Papua New Guinea","PNG",2010,138.962918953332,10.1284540720232,0.249749808529939
"Paraguay","PRY",2010,81.2575233746727,11.0952312685521,2.68120712223198
"Paraguay","PRY",2001,72.6056990118238,-0.834054716746095,1.16763488895181
"Paraguay","PRY",1990,91.3083408020561,4.12328287941739,1.32309849875687
"Peru","PER",1990,29.469676899683,-4.98256353646605,0.15524195104656
"Peru","PER",2010,51.6728089370033,8.33245910749577,5.73087732837535
"Peru","PER",2001,35.0644014310212,0.617892325624297,2.19922450158059
"Philippines","PHL",2010,66.1042785137797,7.33449996034538,0.513698049517659
"Philippines","PHL",2001,84.9003886237531,3.04923134463486,0.96298544393499
"Philippines","PHL",1990,42.922356288058,3.08267252855887,1.04933276347518
"Poland","POL",1990,121.793552873367,4.43799717642609,0.13489396412259
"Poland","POL",2010,82.2258523219922,3.16892748258036,3.94489462074706
"Poland","POL",2001,57.8785312712895,1.23374464400356,2.95949603020482
"Portugal","PRT",2001,65.0919551771122,1.94367212411221,5.02761444190448
"Portugal","PRT",2010,67.6892401927983,1.73762452780146,3.77376819569615
"Portugal","PRT",1990,65.0555926306887,3.95052317228428,3.31579014605628
"Qatar","QAT",1990,149.4476838941,3.41446208226637,0.0663003894128917
"Qatar","QAT",2010,86.070289953093,19.5923315337859,3.73261155934852
"Qatar","QAT",2001,94.968671679198,3.89818666233907,1.68498245614035
"Romania","ROU",2001,51.9285910211481,5.21818451151151,2.8642076020901
"Romania","ROU",2010,69.9549354932718,-3.90581157302972,1.88971859139686
"Romania","ROU",1990,42.9070987294556,3.67991405308877,2.61452383727707e-05
